group_ordinal	target_group_id	representative_id	member_ordinal	member_id	representative_length	target_fasta_sha256	profile_digest
17056	sha256:d4ea934324a75b69113aa6ec72a8e8c885b2d11ddf262b4f8dbb28f286ca9aa1	KU053855.1	0	KU053855.1	7906	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17057	sha256:d4edee1b3d5725774c33961b2a10cf8d71c670e6f592e06f1c2775d45c6b0e57	MZ286194.1	0	MZ286194.1	2675	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17058	sha256:d4eea0e4df99f760a15fac906ea7477b405a1141c42187b85d36167cd7a814bb	KJ173393.1	0	KJ173393.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17059	sha256:d4efe187bc9d6fd993a8b1974f8165d8cc449061863e4b72d197e4be17a423c6	AP019046.1	0	AP019046.1	148161	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17060	sha256:d4f6880171b10d8c6d0338bd7ad26e2f3817e81f2b41d1cceba5735709d5a495	MN770730.1	0	MN770730.1	2905	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17061	sha256:d4f928ece5dcc8c603094c25530043bf930b94046e5bffbedc86c414ef3bdc7c	MZ983583.1	0	MZ983583.1	33805	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17062	sha256:d4f94267bee066158d174063fefa8a4bbdcfbd0e72c70f379f5101d6b9a098a1	MZ097772.1	0	MZ097772.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17063	sha256:d4faaaf713717cf0b8b077c4ce041277aa453c7e4bf9f072a4f465e91454804f	MZ097634.1	0	MZ097634.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17064	sha256:d4fac5c7d530d40d81f132a06da4033830fd4ddcb01821c6a94542131ee3aff6	MN829879.1	0	MN829879.1	7879	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17065	sha256:d4fc126f66c076708791f3f645c2c436de132ba5d5e2131b6a6fceeeb7643d63	JN664923.1	0	JN664923.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17066	sha256:d4ff3c191045dd379caf35ffd8a3c254434b7af2ed48278e6438ea29a415c3ba	OQ721947.1	0	OQ721947.1	197152	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17067	sha256:d50649cf82bdb4cb90a3bb725602e82d996e582643c89d364b912ee06bd47e1c	OP378707.1	0	OP378707.1	197034	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17067	sha256:d50649cf82bdb4cb90a3bb725602e82d996e582643c89d364b912ee06bd47e1c	OP378707.1	1	OP378709.1	197034	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17068	sha256:d50b901dcf9c4677d1011770d415fca0ac66911556fec37fdc55a23229b0454b	MZ439420.1	0	MZ439420.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17069	sha256:d50e5e3af5d1505b1101f006949f531cc0772ecd11dc97eec7b743040f595d03	MN769841.1	0	MN769841.1	2937	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17070	sha256:d50fad941cd0d121e04fb2a98599fc7e7f133e1f4bfe9ed5d74f63c791918f58	MZ374423.1	0	MZ374423.1	7933	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17071	sha256:d5112f1eb40699615371d4d17221553c8fcd0c1ff6edd8fb3d6431dfd0093073	MN769682.1	0	MN769682.1	2890	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17072	sha256:d513a09fe143323d04fa8a34e6e96283b309545d436d5918bccda9bd0271ccc7	KF268321.1	0	KF268321.1	34990	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17073	sha256:d52137911366cb1c223b57c98f72cc94a3269d4e0af8b3803b44e33bf536202d	JX661487.1	0	JX661487.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17074	sha256:d5216564d838bda58f1c1c72164e1916b7cc95a36497e153d1c542d6fb41e9f9	OP536697.2	0	OP536697.2	197083	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17075	sha256:d52251b23fbc0ec73b27c0c8aa8f13dcf8b03450e0080a62b0e4ba44e3d65a9c	MN771359.1	0	MN771359.1	2919	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17076	sha256:d5235e40468670f8c4b6bf1ddf439022d55b95ebc6f737cd02c487d2f6faeb9b	LN827548.2	0	LN827548.2	172083	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17077	sha256:d5250f2597bc1761d8cbecbee05478d260afdf5a2167530032134211be3ad4ca	HQ700511.1	0	HQ700511.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17078	sha256:d52702e22afb7fb0a65866710a4d95c982477ed3b295e181d32332de10d13cce	HM011491.1	0	HM011491.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17079	sha256:d5290f65db739215882eae91ebe3075b1203d995ee92e7065ab7397b2b58a19a	KY070248.1	0	KY070248.1	34755	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17080	sha256:d52f4946c8c1b3482c5c392c611ef08da75cd3d03f2ad12f41fd55af85bd6eeb	KJ843218.1	0	KJ843218.1	3221	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17081	sha256:d530d698d6c8b1cb79e849e17b04c5eece1d3ae6eae70667960de2bc51f599dc	OP431827.2	0	OP431827.2	197199	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17082	sha256:d53acf85499a7c6098c9a8b189150eecdb1bd79f122478a102f9f554b3dea49f	MK059761.1	0	MK059761.1	3053	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17083	sha256:d53cebfd747967d3ef9baa91759082ffc379ba0aee46cd136e0009738a9d8a86	MK540380.1	0	MK540380.1	171823	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17084	sha256:d53d4a4e3c9a90f5189f8ce7d6e3eb0ca9f0d6b00b14d2cac332c0097560e060	OP205097.1	0	OP205097.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17085	sha256:d53d6344e76d07b3d56819858215304e732d9b65e630c1d4ae368252b0d7f936	KY549189.1	0	KY549189.1	7906	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17086	sha256:d54312d5d62030dc3a94057a727183ed482705c837067b360a69e819a502d1f6	KC510644.1	0	KC510644.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17087	sha256:d5431ee273ad89d9beee855461cc312fff460bd30e53e3fd92688a9f673eb2ae	OP076385.1	0	OP076385.1	58241	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17088	sha256:d544c1fa71533357eae1ae182d0e9f26db68b084e6bf79ae98af985cbcb64a26	JN257188.1	0	JN257188.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17089	sha256:d5470bd1d9380f9b1f14985c9b91bf97dba9132db66a4b315900ed3735d570ae	FJ904442.1	0	FJ904442.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17090	sha256:d54f2b545422b2f3fb188d24b8144f32c5cb2fd9f53b212de6c8bffca32ce2ab	KY881810.1	0	KY881810.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17091	sha256:d55044ebad0ba2463cefc7aa43dfd9353b84f8749efa2af5339c338a591600e5	KJ410519.1	0	KJ410519.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17092	sha256:d5537584a8620e89d55abaa1cf7f38e88ce4bd58814dde915e907602cb6f2e2f	FJ787465.1	0	FJ787465.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17093	sha256:d558bdd8488d42ffbdc8b8634ca5e2a68b8b7a08e607a599d177eecc20fc9693	MH481860.1	0	MH481860.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17094	sha256:d55a125f4635194ac02f4ad4667018eceeca5fb8e9920007386eb30bce5632d4	MH649101.1	0	MH649101.1	2182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17095	sha256:d55dcbda072dda47b5677f5f74b367c213e441d3dd4fc40c429dc5ca866110e9	OQ724863.1	0	OQ724863.1	152893	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17096	sha256:d5659e0a099ecbeca7e932a4fa0436fd4a3cf140c44e3cd3853f2e618ce9c123	MK041225.1	0	MK041225.1	36014	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17097	sha256:d5677cc5bb77cb7eb6cb74cd4ab9e591fb84ee2bcd22ae0e4ff451be2d286320	OP715820.1	0	OP715820.1	197140	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17098	sha256:d568075a15b502dfc2e5201b4e7876a832a3865f34abd3157f1bfc1e88d3f68f	OP075803.1	0	OP075803.1	12979	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17099	sha256:d56b57583c33e8297110d7b6ebc1ccd339c5f7365526a88af4726a352c5fa043	KU557404.1	0	KU557404.1	5298	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17100	sha256:d56f10724a63b01ac6e20ea24c25a600b87fbfb82b3e87711ff20a03146bb2bf	GU815759.1	0	GU815759.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17101	sha256:d571e7995ab8133865536456073d0cbec42cb5af496f701b6469c4aad1401c10	KP896482.1	0	KP896482.1	34731	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17102	sha256:d575917073dfdea2dbe01f01573865b3b8fae5afafc027da3bc88a4846435c2f	OP169336.1	0	OP169336.1	197178	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17103	sha256:d576b202cc18b6dc72551903cdbcb43f1299a65a1e5b02be86747f63b8d01d4b	KP718090.1	0	KP718090.1	3221	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17104	sha256:d579a658c97490269f56fe7a2592f9e3657289d0f53338047afc9a5c687e9f9f	MN771317.1	0	MN771317.1	2959	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17105	sha256:d57d3360ec0bc8d411279868a8efe1b49a663c66a50341b381d1e1b295c1ce96	OP075718.1	0	OP075718.1	43479	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17106	sha256:d57d6f3dea0a65379e9467290434eac0a9228b31eaef9c5402fea99d57c33245	EU916233.1	0	EU916233.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17107	sha256:d581703dbf5eef6e662ec54aa8e71ce29ad65db9ac11878873e7dff1b9cb641d	EU859931.1	0	EU859931.1	3221	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17108	sha256:d58190a2412c746da96725f76d82cd29b8680516fa89893ccfca83ff9197e7fa	LC511107.1	0	LC511107.1	7906	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17109	sha256:d581a3a8ceedd0c25818052c378a71bbd4d7c3a25f28b86e45e72f01ef89ab41	OP075852.1	0	OP075852.1	17631	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17110	sha256:d5823a81fa2bde49c661e0940be4d7f55a077d48f47e3060da02cb62e6aa8390	MF674431.1	0	MF674431.1	3194	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17111	sha256:d58991ab90765a01028b9f10a94621fa6c92170707b271f9f4506891d5052b72	MK540250.1	0	MK540250.1	171823	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17112	sha256:d58bb0f9c503812a3517e5fd81d4e22705e3e81206f39cd36e98153934c491a7	OQ230841.1	0	OQ230841.1	5198	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17113	sha256:d58de8dbf5e695b11b07f870b687ae7683a062253ae2fc3bafe4d7069fe752bc	MN769447.1	0	MN769447.1	2893	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17114	sha256:d5910740725ad8a0758a7cd389817824a359ea13a8b4b0849fd441b3637cb188	MZ439478.1	0	MZ439478.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17115	sha256:d595b41b5f133134fb15123565ef83dddb25ecd7cc7313469e50562510b1408a	JF899336.1	0	JF899336.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17116	sha256:d599b36cb50f639ef700af197da1473797326b8cef7bf9f03703f4ac9dca2ce7	MN769798.1	0	MN769798.1	2858	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17117	sha256:d59d9e9ca0c822254ebb368dab555d2e900be3dd6948e55866ab7416cc3e833a	MK534677.1	0	MK534677.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17118	sha256:d59dd454b60da886c676d23c0c3615407bd37a9b33625329a31db88ce9996bbe	MZ439341.1	0	MZ439341.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17119	sha256:d59e67e42eba94b665e077d12c24d4aac50e279fa353cd931b7dd8bc6987fe04	LC279259.1	0	LC279259.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17120	sha256:d5a208688fcdc9536244c1d22ae892542c0914bcca8b9a2a4d1641d1c7584081	OP073519.1	0	OP073519.1	57923	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17121	sha256:d5a3f2579a7db5261402e24642ab4e8fc17ae9ffe28d17e25231a09216e797a0	MN770086.1	0	MN770086.1	2836	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17122	sha256:d5a5f836aaf6b7052fa366e65c98aa8f654861caaf67be11f658290f5d1eaf7f	GQ377575.1	0	GQ377575.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17123	sha256:d5a7c863becf6b098eac3c9ed921ba7f70cddf77b8ea4270c3e9befa9edf1203	OM669680.1	0	OM669680.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17124	sha256:d5a9cb48f3962c756639ecb6fee100b29e5e2834963c602994953a389e5028ec	OR464210.1	0	OR464210.1	197137	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17125	sha256:d5aaf61398b2e04acf9ca2e1044e900ba49d2eb62c117bafec31a82dde25b9ef	MN769705.1	0	MN769705.1	2952	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17126	sha256:d5ad11f0d1cae92d4da36763d2617536e7af0629ebc0b9cfd0926bc5f6cf9ea1	JN664914.1	0	JN664914.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17127	sha256:d5af0f18f26f86508374557dbc9cad1dcf60e042f97022bfe87b29a10d293083	MN770649.1	0	MN770649.1	2921	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17128	sha256:d5afadcf231dbfceb7df91069f3bf97e3403b605bcb75adc481b7404a21444c9	OM938945.1	0	OM938945.1	5142	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17128	sha256:d5afadcf231dbfceb7df91069f3bf97e3403b605bcb75adc481b7404a21444c9	OM938945.1	1	OM938946.1	5142	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17129	sha256:d5b4d993f49fbd43710a8ab81d5c1fc1e6db9147f1d15ead45b7c469ad97eca8	MW816065.1	0	MW816065.1	35228	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17129	sha256:d5b4d993f49fbd43710a8ab81d5c1fc1e6db9147f1d15ead45b7c469ad97eca8	MW816065.1	1	MW816076.1	35228	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17129	sha256:d5b4d993f49fbd43710a8ab81d5c1fc1e6db9147f1d15ead45b7c469ad97eca8	MW816065.1	2	MW816088.1	35228	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17129	sha256:d5b4d993f49fbd43710a8ab81d5c1fc1e6db9147f1d15ead45b7c469ad97eca8	MW816065.1	3	MW816096.1	35228	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17130	sha256:d5b9a62ee7534ff2bbca34bbad08ae993742918dab99c1f803e12d940ae32fd0	GU296371.1	0	GU296371.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17131	sha256:d5bc74c6a07c9e468a2e91e85564a414668be23350853163039ca8b68e8a1ecb	AP011105.1	0	AP011105.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17132	sha256:d5bf3e567e7e502235d6d77dc440989fa6467ef782fafdd3be6783bcffce6a78	JN040754.1	0	JN040754.1	3050	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17133	sha256:d5c4784cae6b8269f408721b8a9f6645ea056930284307377a27a430f6848170	KC774287.1	0	KC774287.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17134	sha256:d5c4a4c9e958c6153dbd5b7e0ff58588e565de97ffce3f98040fd26c085452ff	HM011543.1	0	HM011543.1	5385	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17135	sha256:d5c5c016e86e2cab772013f7fc5778f2a3411aa8bfb588f0876a89c21bd0d653	OP009530.1	0	OP009530.1	3209	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17136	sha256:d5d22111095b0b9a7ae07d4a8e4787a75ccc142c76fcaa88a1dd856880355dc7	KC875252.1	0	KC875252.1	3218	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17137	sha256:d5d2f099ac9e31265da3ff84401623f34df6fc5c7a612ba188c3106b26c96f68	GQ358146.1	0	GQ358146.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17138	sha256:d5d4ea5547aabc037f5301ff48c551403e157db77c7c9f93660a0ff254005547	KJ173279.1	0	KJ173279.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17139	sha256:d5d514e553192596394a06fb994f76bb3f5e4d4f32bec1a1ea2a4480ec8a605e	KP874719.1	0	KP874719.1	7845	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17140	sha256:d5da25609b832da05275e77d8497da1896d4641001ff87726cc15f8ac00972d4	OP153966.1	0	OP153966.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17141	sha256:d5db2ce312d8a2538fecf5b7b2ad2006e4ff09f0ce9ec70a3821cb041d333bc9	KT366510.1	0	KT366510.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17142	sha256:d5e0fb4963d5012b84b1c4da6bf71761f42c8ba56ce7508f817451cf0a310515	FJ692612.1	0	FJ692612.1	3221	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17143	sha256:d5e2c9e4277b4139a9f5d0b55c3d25eddb227a8080eef482c31c440e793a4fcc	MN769564.1	0	MN769564.1	2938	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17144	sha256:d5e98ff4777d2b091e85f39df0a6a86df7ba503f5325582fa823180afb498aba	LC456126.1	0	LC456126.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
17145	sha256:d5f8414bd1b70702f0dd4cacc61c3eee81b12ca34211dd8598efb9a3e0911d8a	LC753659.1	0	LC753659.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
